output,target
0.04601389169692993,0.09399999678134918
0.04219572991132736,0.09099999815225601
1.8179967403411865,2.124000072479248
2.0269577503204346,0.9049999713897705
0.6357269883155823,0.09300000220537186
0.06311008334159851,0.09799999743700027
0.16662098467350006,0.09600000083446503
0.10069693624973297,0.0989999994635582
0.10562044382095337,0.0860000029206276
0.0882718414068222,0.0989999994635582
-0.004708841443061829,0.09799999743700027
0.1316303163766861,0.5360000133514404
0.3497152328491211,0.628000020980835
0.44886165857315063,0.09099999815225601
0.07169687002897263,0.08900000154972076
0.14527606964111328,0.09300000220537186
0.14303652942180634,0.08399999886751175
0.055872149765491486,0.017000000923871994
0.03678412735462189,-0.04699999839067459
0.03977388143539429,-0.09700000286102295
0.017624974250793457,-0.07999999821186066
-0.04545040428638458,0.0020000000949949026
-0.013656601309776306,-0.08500000089406967
0.06244845315814018,-0.07100000232458115
0.059795740991830826,-0.14800000190734863
0.04464001953601837,-0.0820000022649765
-0.052256956696510315,-0.032999999821186066
-0.07579249143600464,-0.014999999664723873
0.011726751923561096,-0.10400000214576721
0.029336832463741302,0.07900000363588333
0.09548260271549225,0.1469999998807907
0.2460053265094757,0.21799999475479126
0.3538961410522461,0.4440000057220459
0.43942928314208984,0.22699999809265137
0.34460246562957764,0.23600000143051147
0.257324755191803,0.23499999940395355
0.4036111831665039,0.23800000548362732
1.0461363792419434,0.7689999938011169
1.1261200904846191,2.5439999103546143
1.320288062095642,2.4739999771118164
1.3393709659576416,2.3499999046325684
1.204978346824646,0.31299999356269836
0.44275736808776855,0.09200000017881393
-0.03189311921596527,0.08900000154972076
-0.08591757714748383,0.08399999886751175
-0.09690935909748077,0.09099999815225601
0.014668889343738556,0.09000000357627869
0.05736006051301956,0.0860000029206276
0.005910977721214294,0.08699999749660492
0.41480064392089844,0.0860000029206276
1.733557939529419,2.0940001010894775
1.1141718626022339,1.6619999408721924
0.3473930060863495,0.10999999940395355
0.039918452501297,0.09799999743700027
0.08294734358787537,0.0989999994635582
0.05951040983200073,0.10000000149011612
0.05868178978562355,0.08699999749660492
0.08326800912618637,0.09700000286102295
0.11940501630306244,0.09799999743700027
0.2971420884132385,0.10000000149011612
0.4020237326622009,1.0570000410079956
0.23893898725509644,0.09000000357627869
0.11695146560668945,0.09300000220537186
0.13171972334384918,0.10000000149011612
0.1211206316947937,0.08500000089406967
0.03136754035949707,0.13500000536441803
0.04945845156908035,-0.03500000014901161
0.02793731540441513,-0.10199999809265137
0.00866873562335968,-0.11599999666213989
-0.008490249514579773,-0.15299999713897705
-0.08728060126304626,-0.17800000309944153
-0.07488058507442474,-0.19499999284744263
-0.14240388572216034,-0.20200000703334808
-0.03190474212169647,-0.22100000083446503
-0.06561340391635895,0.7239999771118164
0.30363729596138,2.4000000953674316
1.147336721420288,2.4079999923706055
1.5473437309265137,1.5859999656677246
1.4020055532455444,0.11800000071525574
0.7504909038543701,0.14300000667572021
0.5009075403213501,0.3050000071525574
0.4479353427886963,0.28299999237060547
0.3714919686317444,0.27900001406669617
0.3895425796508789,0.27900001406669617
0.38873618841171265,0.2759999930858612
0.41071397066116333,0.2879999876022339
0.8765519261360168,0.289000004529953
0.9219979047775269,0.20600000023841858
