output,target
0.15226800739765167,0.10999999940395355
0.03620775416493416,0.10899999737739563
0.13012230396270752,0.12300000339746475
0.19809672236442566,0.13099999725818634
0.21234072744846344,0.1340000033378601
0.3093799948692322,0.11100000143051147
0.24069637060165405,0.1080000028014183
0.12911948561668396,0.11400000005960464
0.08711346983909607,0.5770000219345093
0.1550510823726654,1.0779999494552612
0.2731718420982361,0.13199999928474426
0.155839741230011,0.1080000028014183
0.12760047614574432,0.11999999731779099
0.20646078884601593,0.15399999916553497
0.19635313749313354,0.1720000058412552
0.2453175187110901,0.16200000047683716
0.24425023794174194,-0.035999998450279236
0.220117449760437,-0.11299999803304672
0.14542685449123383,1.4759999513626099
0.7673094868659973,-0.2770000100135803
0.05231518670916557,-0.30300000309944153
-0.02116740494966507,-0.3240000009536743
-0.06892040371894836,-0.3720000088214874
-0.20112985372543335,0.38199999928474426
0.04790275916457176,-0.008999999612569809
0.2716989517211914,0.06800000369548798
0.2856115400791168,-0.16300000250339508
-0.003194030374288559,0.4729999899864197
0.47086000442504883,2.3610000610351562
1.3978626728057861,1.0889999866485596
1.1074023246765137,0.24400000274181366
0.6550599336624146,2.121999979019165
1.5616635084152222,1.1339999437332153
1.162664532661438,3.385999917984009
2.3662269115448,1.7020000219345093
2.1328349113464355,1.2699999809265137
1.430479884147644,0.996999979019165
1.2344684600830078,0.3889999985694885
1.0146900415420532,0.3799999952316284
0.7455236315727234,1.625
1.1859441995620728,1.180999994277954
0.971528172492981,0.7860000133514404
0.7735049724578857,0.32600000500679016
0.5613372325897217,0.2639999985694885
0.5167126059532166,0.32899999618530273
0.39616337418556213,0.28200000524520874
0.25169187784194946,0.21199999749660492
0.27931830286979675,0.12200000137090683
0.16823314130306244,0.12800000607967377
0.1316492259502411,0.14300000667572021
0.18087859451770782,0.10000000149011612
0.16422267258167267,0.12800000607967377
0.22212180495262146,0.14300000667572021
0.10942253470420837,0.09700000286102295
0.1491326093673706,0.17000000178813934
0.11247676610946655,0.1509999930858612
0.17730264365673065,0.16699999570846558
0.25450533628463745,0.11900000274181366
0.1250540316104889,0.13699999451637268
0.0925990641117096,0.09099999815225601
0.14298148453235626,2.453000068664551
0.8618225455284119,0.1720000058412552
0.3857271373271942,0.08900000154972076
0.24402451515197754,0.10999999940395355
0.08703333139419556,-0.02500000037252903
0.1437593549489975,-0.24500000476837158
0.1054045557975769,-0.25099998712539673
-0.03074907884001732,-0.28999999165534973
-0.007064651697874069,-0.2879999876022339
-0.11156858503818512,-0.32499998807907104
-0.0797346979379654,-0.35899999737739563
-0.03629583492875099,0.7979999780654907
0.4571453630924225,0.5049999952316284
0.45450109243392944,-0.38499999046325684
-0.01829080656170845,-0.414000004529953
-0.09242857992649078,-0.19599999487400055
0.3271150290966034,-0.17599999904632568
0.1987212747335434,-0.01899999938905239
0.2103591114282608,-0.08900000154972076
0.176019549369812,0.009999999776482582
0.2808612287044525,0.20100000500679016
0.7970248460769653,0.20800000429153442
0.5471569299697876,0.5120000243186951
0.7270681858062744,1.1069999933242798
1.0823476314544678,1.149999976158142
1.0591328144073486,0.703000009059906
0.9666517972946167,0.2680000066757202
0.953395426273346,1.6230000257492065
1.3747016191482544,0.31700000166893005
1.0065003633499146,0.2329999953508377
0.465027391910553,0.24799999594688416
0.31898167729377747,0.25999999046325684
0.34418755769729614,0.20200000703334808
0.3034028112888336,0.16300000250339508
0.1943589448928833,0.12800000607967377
0.20513537526130676,0.13300000131130219
0.18900901079177856,0.0989999994635582
0.14351096749305725,0.0989999994635582
0.13337430357933044,0.16200000047683716
0.14767798781394958,0.15700000524520874
0.17892161011695862,0.16599999368190765
0.13975194096565247,0.13300000131130219
0.16320282220840454,0.11800000071525574
0.13529255986213684,0.09200000017881393
0.12727856636047363,0.13699999451637268
0.13913661241531372,1.6490000486373901
0.4730075001716614,0.7350000143051147
0.31298938393592834,0.12600000202655792
0.4036961495876312,0.12800000607967377
0.13001903891563416,0.11599999666213989
0.07354244589805603,0.09399999678134918
0.011489156633615494,0.08500000089406967
0.031453248113393784,0.07800000160932541
0.08165976405143738,-0.11500000208616257
-0.053309157490730286,0.3019999861717224
0.15813131630420685,1.1109999418258667
0.6226840019226074,-0.31299999356269836
-0.067011758685112,-0.29899999499320984
-0.2023181915283203,-0.21899999678134918
-0.016308670863509178,0.035999998450279236
0.03773178532719612,1.309999942779541
0.7102857828140259,-0.26899999380111694
0.2183683216571808,0.6899999976158142
0.49137991666793823,1.5290000438690186
0.9794626235961914,1.0149999856948853
1.03030264377594,3.3929998874664307
2.0957348346710205,1.2569999694824219
1.396262526512146,1.1740000247955322
1.2472814321517944,0.18299999833106995
0.7317591309547424,0.25999999046325684
0.7300490140914917,0.2549999952316284
0.7758255004882812,0.3310000002384186
0.8159796595573425,1.3240000009536743
1.0315135717391968,1.8289999961853027
1.4703844785690308,1.3519999980926514
1.4878439903259277,1.0729999542236328
1.0144380331039429,0.23399999737739563
0.588341236114502,0.23499999940395355
0.4121793508529663,0.257999986410141
0.4640684723854065,0.8980000019073486
0.5734837055206299,0.9390000104904175
0.5272974967956543,0.19099999964237213
0.23736020922660828,0.25999999046325684
0.19600450992584229,0.10499999672174454
0.24676111340522766,0.1850000023841858
0.12193448841571808,0.18199999630451202
0.1354375183582306,0.1120000034570694
0.12380653619766235,0.14800000190734863
0.1417020559310913,0.13699999451637268
0.14683473110198975,0.10499999672174454
0.0942932665348053,0.14000000059604645
0.2128915786743164,0.14100000262260437
0.18917961418628693,0.10700000077486038
0.33692052960395813,0.9200000166893005
0.4332602322101593,1.4320000410079956
0.4516618549823761,0.12200000137090683
0.20891740918159485,0.10000000149011612
0.14663462340831757,0.10199999809265137
0.1617870181798935,0.10300000011920929
0.1555144190788269,0.10599999874830246
0.2425200343132019,0.23899999260902405
0.260304719209671,0.04100000113248825
0.2335526943206787,-0.23000000417232513
0.14335466921329498,-0.2540000081062317
-0.07417898625135422,-0.296999990940094
-0.09071812033653259,-0.4429999887943268
-0.24540190398693085,-0.25999999046325684
-0.03117985650897026,-0.367000013589859
0.015504095703363419,-0.014999999664723873
-0.013464488089084625,-0.0989999994635582
0.16822081804275513,0.0689999982714653
0.16700488328933716,0.2199999988079071
0.3316917419433594,0.08699999749660492
0.5100840926170349,-0.07999999821186066
0.3818581700325012,0.15000000596046448
0.47668957710266113,0.04800000041723251
0.3564610183238983,0.07500000298023224
0.4208240211009979,0.0989999994635582
0.4332845211029053,0.10700000077486038
0.3759826719760895,0.25
0.6498570442199707,0.6790000200271606
0.9822618961334229,0.3869999945163727
0.9362611174583435,0.1720000058412552
0.8131514191627502,0.3089999854564667
0.5567665696144104,2.2160000801086426
1.1411991119384766,0.31700000166893005
0.5884047150611877,0.25699999928474426
0.529434084892273,0.29899999499320984
0.4562821388244629,0.23499999940395355
0.3427159786224365,0.14499999582767487
0.2453470528125763,0.13699999451637268
0.178876131772995,0.1340000033378601
0.18098966777324677,0.14900000393390656
0.18151351809501648,0.11400000005960464
0.1401301771402359,0.1420000046491623
0.15317800641059875,0.14499999582767487
0.14982913434505463,0.11299999803304672
0.12926511466503143,0.11999999731779099
0.10915721952915192,0.1589999943971634
0.147533118724823,0.11699999868869781
0.13837261497974396,0.10899999737739563
0.22510889172554016,1.6480000019073486
0.5467363595962524,0.4169999957084656
0.3018590211868286,0.13600000739097595
0.11066094040870667,0.10300000011920929
0.07540307939052582,0.10199999809265137
0.08021572232246399,0.10999999940395355
0.08150607347488403,0.2280000001192093
0.09143473207950592,0.22300000488758087
0.12647297978401184,0.007000000216066837
0.03655562922358513,-0.0560000017285347
0.037283238023519516,-0.20399999618530273
-0.16485294699668884,-0.21799999475479126
-0.10475191473960876,-0.014999999664723873
-0.09030288457870483,-0.07999999821186066
-0.094053253531456,0.09700000286102295
0.006829895079135895,0.15199999511241913
0.15879997611045837,0.12300000339746475
0.27625614404678345,0.04699999839067459
0.2227521538734436,-0.16599999368190765
0.05401422455906868,0.05400000140070915
0.21102797985076904,0.22699999809265137
0.4978843927383423,0.20900000631809235
0.4140588641166687,0.20600000023841858
0.4372919201850891,0.2639999985694885
0.5230398774147034,0.2240000069141388
0.4859616756439209,1.8949999809265137
1.3737294673919678,1.1679999828338623
1.2278668880462646,0.45899999141693115
0.8057764768600464,0.2460000067949295
0.6905801296234131,0.29899999499320984
0.7049642205238342,0.328000009059906
0.9428425431251526,2.055999994277954
1.1852447986602783,0.2840000092983246
0.598852813243866,0.27799999713897705
0.4214722514152527,0.21400000154972076
0.36457550525665283,0.2770000100135803
0.326754093170166,0.1599999964237213
0.23837661743164062,0.13600000739097595
0.1968056857585907,0.15700000524520874
0.135762020945549,0.11299999803304672
0.1522335708141327,0.11599999666213989
0.1671769618988037,0.1420000046491623
0.18922831118106842,0.13300000131130219
0.154922753572464,0.13600000739097595
0.19437214732170105,0.11400000005960464
0.13578025996685028,0.1120000034570694
0.11637535691261292,0.12300000339746475
0.1313357651233673,0.22499999403953552
0.32119786739349365,1.0859999656677246
0.31559306383132935,1.7519999742507935
0.5714985728263855,0.17900000512599945
0.20316621661186218,0.10400000214576721
0.13882608711719513,0.1420000046491623
0.13057081401348114,1.4279999732971191
0.611973226070404,0.7870000004768372
0.5019350051879883,0.03200000151991844
0.11051362752914429,-0.02199999988079071
0.10683317482471466,-0.08900000154972076
0.04264551028609276,-0.2070000022649765
-0.04145181179046631,-0.4259999990463257
-0.11495369672775269,-0.42399999499320984
-0.2630106210708618,-0.34599998593330383
-0.2834315001964569,-0.23499999940395355
-0.08117032051086426,-0.2280000001192093
-0.05926663056015968,-0.19599999487400055
-0.002011094242334366,-0.03799999877810478
0.09263160824775696,-0.14100000262260437
-0.01154891774058342,-0.10999999940395355
0.0840500146150589,0.06499999761581421
0.3754318654537201,0.16300000250339508
0.46546411514282227,0.14800000190734863
0.27962741255760193,0.32499998807907104
0.41214537620544434,0.44999998807907104
0.8187850713729858,0.32600000500679016
0.8228092193603516,0.4390000104904175
0.7222684025764465,0.32199999690055847
0.5983223915100098,0.26899999380111694
0.6043224334716797,0.4410000145435333
0.9016097784042358,0.3240000009536743
0.9551280736923218,1.8930000066757202
1.0654826164245605,0.2849999964237213
0.510470986366272,0.33500000834465027
0.5132473111152649,0.30000001192092896
0.405550092458725,0.13199999928474426
0.26696592569351196,0.13899999856948853
0.17532628774642944,0.10599999874830246
0.17124472558498383,0.10199999809265137
0.15928120911121368,0.13099999725818634
0.160122811794281,0.13600000739097595
0.1593550592660904,0.09600000083446503
0.15249109268188477,0.18700000643730164
0.14463745057582855,0.13300000131130219
